HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
5.399e-07	3.1695e-07	8.5685e-07	3.9002e-07	-1.9271e-08	3.7074e-07	7.6118e-07	2.267e-07	9.8788e-07	5.9255e-07	2.8159e-07	8.7414e-07	-3.267e-08	-7.8545e-08	-1.1122e-07	-5.4146e-08	8.8594e-08	3.4448e-08	1.6268e-07	1.8598e-07	3.4866e-07	-3.0517e-07	-1.0948e-07	-4.1465e-07	8.0605e-07	2.1751e-07	1.0236e-06	3.4596e-07	7.6185e-08	4.2214e-07	3.0827e-07	5.4534e-08	3.6281e-07	2.8363e-07	6.1664e-08	3.453e-07	2.2831e-07	5.5794e-08	2.841e-07	5.7653e-07	1.0596e-07	6.8249e-07	4.5085e-08	-1.626e-08	2.8825e-08	4.1655e-07	8.0262e-08	4.9681e-07	1.5237e-07	1.2089e-07	2.7326e-07	2.4405e-07	2.2471e-07	4.6876e-07	1.5547e-07	1.3809e-07	2.9356e-07	1.1526e-07	7.9492e-08	1.9476e-07
5.2254e-07	3.0714e-07	8.2968e-07	3.7679e-07	-1.8277e-08	3.5851e-07	7.3599e-07	2.1989e-07	9.5588e-07	5.7251e-07	2.7222e-07	8.4474e-07	-3.1353e-08	-7.5974e-08	-1.0733e-07	-5.2389e-08	8.5949e-08	3.3561e-08	1.5702e-07	1.7978e-07	3.368e-07	-2.9569e-07	-1.0574e-07	-4.0143e-07	7.7904e-07	2.104e-07	9.8944e-07	3.3438e-07	7.3726e-08	4.0811e-07	2.9809e-07	5.318e-08	3.5126e-07	2.7395e-07	5.9924e-08	3.3387e-07	2.2032e-07	5.4494e-08	2.7481e-07	5.5746e-07	1.0257e-07	6.6003e-07	4.3449e-08	-1.5783e-08	2.7666e-08	4.0236e-07	7.7812e-08	4.8018e-07	1.4661e-07	1.1716e-07	2.6377e-07	2.3505e-07	2.1771e-07	4.5277e-07	1.4945e-07	1.3385e-07	2.833e-07	1.109e-07	7.7145e-08	1.8805e-07
5.0513e-07	2.9728e-07	8.0241e-07	3.6355e-07	-1.7292e-08	3.4625e-07	7.1075e-07	2.1304e-07	9.2378e-07	5.5245e-07	2.6284e-07	8.1529e-07	-3.004e-08	-7.3397e-08	-1.0344e-07	-5.0622e-08	8.3286e-08	3.2664e-08	1.5136e-07	1.7356e-07	3.2492e-07	-2.8617e-07	-1.0199e-07	-3.8816e-07	7.5198e-07	2.0328e-07	9.5526e-07	3.2279e-07	7.126e-08	3.9405e-07	2.8787e-07	5.1805e-08	3.3968e-07	2.6425e-07	5.8169e-08	3.2242e-07	2.1232e-07	5.3171e-08	2.6549e-07	5.3834e-07	9.9173e-08	6.3751e-07	4.1814e-08	-1.5304e-08	2.651e-08	3.8816e-07	7.5349e-08	4.6351e-07	1.4086e-07	1.1341e-07	2.5427e-07	2.2606e-07	2.1068e-07	4.3674e-07	1.4343e-07	1.296e-07	2.7304e-07	1.0656e-07	7.478e-08	1.8134e-07
4.8766e-07	2.8737e-07	7.7503e-07	3.5028e-07	-1.6316e-08	3.3397e-07	6.8544e-07	2.0615e-07	8.9159e-07	5.3235e-07	2.5343e-07	7.8578e-07	-2.8732e-08	-7.0813e-08	-9.9545e-08	-4.8847e-08	8.0606e-08	3.1759e-08	1.4569e-07	1.6733e-07	3.1302e-07	-2.7661e-07	-9.8232e-08	-3.7484e-07	7.2488e-07	1.9613e-07	9.2101e-07	3.1119e-07	6.8788e-08	3.7997e-07	2.7764e-07	5.0411e-08	3.2805e-07	2.5454e-07	5.6399e-08	3.1094e-07	2.0431e-07	5.1826e-08	2.5614e-07	5.1917e-07	9.576e-08	6.1493e-07	4.0179e-08	-1.4822e-08	2.5357e-08	3.7394e-07	7.2871e-08	4.4681e-07	1.3512e-07	1.0965e-07	2.4477e-07	2.1707e-07	2.0362e-07	4.2069e-07	1.3744e-07	1.2533e-07	2.6277e-07	1.0222e-07	7.2399e-08	1.7462e-07
4.7014e-07	2.7742e-07	7.4756e-07	3.37e-07	-1.5349e-08	3.2165e-07	6.6008e-07	1.9922e-07	8.593e-07	5.1222e-07	2.4401e-07	7.5623e-07	-2.743e-08	-6.8222e-08	-9.5651e-08	-4.7063e-08	7.7907e-08	3.0844e-08	1.4001e-07	1.6109e-07	3.011e-07	-2.6701e-07	-9.4474e-08	-3.6148e-07	6.9772e-07	1.8898e-07	8.867e-07	2.9957e-07	6.631e-08	3.6587e-07	2.6738e-07	4.8997e-08	3.1637e-07	2.4481e-07	5.4614e-08	2.9943e-07	1.963e-07	5.0458e-08	2.4676e-07	4.9996e-07	9.2334e-08	5.9229e-07	3.8545e-08	-1.4338e-08	2.4207e-08	3.5971e-07	7.038e-08	4.3009e-07	1.2939e-07	1.0587e-07	2.3526e-07	2.081e-07	1.9652e-07	4.0462e-07	1.3146e-07	1.2103e-07	2.5249e-07	9.7891e-08	7.0001e-08	1.6789e-07
4.5256e-07	2.6743e-07	7.1999e-07	3.237e-07	-1.4391e-08	3.0931e-07	6.3466e-07	1.9225e-07	8.2691e-07	4.9206e-07	2.3457e-07	7.2663e-07	-2.6132e-08	-6.5624e-08	-9.1756e-08	-4.5271e-08	7.5192e-08	2.9921e-08	1.3434e-07	1.5483e-07	2.8917e-07	-2.5737e-07	-9.0712e-08	-3.4808e-07	6.7052e-07	1.818e-07	8.5232e-07	2.8793e-07	6.3826e-08	3.5175e-07	2.5709e-07	4.7564e-08	3.0466e-07	2.3508e-07	5.2814e-08	2.8789e-07	1.8829e-07	4.9067e-08	2.3735e-07	4.807e-07	8.8897e-08	5.6959e-07	3.6912e-08	-1.3851e-08	2.3062e-08	3.4546e-07	6.7876e-08	4.1333e-07	1.2368e-07	1.0207e-07	2.2575e-07	1.9913e-07	1.894e-07	3.8853e-07	1.255e-07	1.1672e-07	2.4222e-07	9.3577e-08	6.7586e-08	1.6116e-07
4.3494e-07	2.574e-07	6.9233e-07	3.1039e-07	-1.3443e-08	2.9694e-07	6.0919e-07	1.8525e-07	7.9444e-07	4.7188e-07	2.2511e-07	6.9699e-07	-2.484e-08	-6.302e-08	-8.7861e-08	-4.3472e-08	7.246e-08	2.8988e-08	1.2866e-07	1.4857e-07	2.7723e-07	-2.4769e-07	-8.6946e-08	-3.3464e-07	6.4328e-07	1.7461e-07	8.1789e-07	2.7628e-07	6.1336e-08	3.3761e-07	2.4679e-07	4.6112e-08	2.929e-07	2.2533e-07	5.0999e-08	2.7633e-07	1.8027e-07	4.7654e-08	2.2792e-07	4.6139e-07	8.5449e-08	5.4684e-07	3.5281e-08	-1.3361e-08	2.192e-08	3.3119e-07	6.5358e-08	3.9655e-07	1.1799e-07	9.8252e-08	2.1624e-07	1.9018e-07	1.8224e-07	3.7242e-07	1.1956e-07	1.1238e-07	2.3194e-07	8.9275e-08	6.5155e-08	1.5443e-07
4.1726e-07	2.4732e-07	6.6458e-07	2.9706e-07	-1.2504e-08	2.8455e-07	5.8367e-07	1.7821e-07	7.6188e-07	4.5167e-07	2.1564e-07	6.6731e-07	-2.3554e-08	-6.041e-08	-8.3964e-08	-4.1665e-08	6.9711e-08	2.8046e-08	1.2298e-07	1.4229e-07	2.6527e-07	-2.3797e-07	-8.3177e-08	-3.2115e-07	6.16e-07	1.6741e-07	7.834e-07	2.6461e-07	5.884e-08	3.2345e-07	2.3646e-07	4.4639e-08	2.811e-07	2.1557e-07	4.9169e-08	2.6474e-07	1.7225e-07	4.6219e-08	2.1847e-07	4.4205e-07	8.1989e-08	5.2403e-07	3.3651e-08	-1.2869e-08	2.0782e-08	3.1692e-07	6.2827e-08	3.7975e-07	1.1231e-07	9.4417e-08	2.0672e-07	1.8124e-07	1.7505e-07	3.5629e-07	1.1364e-07	1.0802e-07	2.2166e-07	8.4986e-08	6.2709e-08	1.4769e-07
3.9953e-07	2.372e-07	6.3673e-07	2.8372e-07	-1.1575e-08	2.7214e-07	5.581e-07	1.7113e-07	7.2923e-07	4.3144e-07	2.0614e-07	6.3759e-07	-2.2273e-08	-5.7795e-08	-8.0068e-08	-3.9851e-08	6.6946e-08	2.7095e-08	1.173e-07	1.36e-07	2.533e-07	-2.2822e-07	-7.9406e-08	-3.0762e-07	5.8867e-07	1.6018e-07	7.4886e-07	2.5294e-07	5.6338e-08	3.0928e-07	2.2611e-07	4.3148e-08	2.6926e-07	2.0581e-07	4.7325e-08	2.5313e-07	1.6423e-07	4.4762e-08	2.0899e-07	4.2266e-07	7.8518e-08	5.0118e-07	3.2023e-08	-1.2374e-08	1.9649e-08	3.0263e-07	6.0284e-08	3.6292e-07	1.0664e-07	9.0565e-08	1.9721e-07	1.7231e-07	1.6783e-07	3.4014e-07	1.0774e-07	1.0364e-07	2.1138e-07	8.0709e-08	6.0246e-08	1.4096e-07
3.8175e-07	2.2705e-07	6.088e-07	2.7036e-07	-1.0657e-08	2.597e-07	5.3248e-07	1.6402e-07	6.9651e-07	4.1119e-07	1.9664e-07	6.0783e-07	-2.0998e-08	-5.5173e-08	-7.6171e-08	-3.8031e-08	6.4165e-08	2.6134e-08	1.1162e-07	1.297e-07	2.4132e-07	-2.1842e-07	-7.5632e-08	-2.9406e-07	5.6131e-07	1.5295e-07	7.1426e-07	2.4125e-07	5.3831e-08	2.9508e-07	2.1575e-07	4.1638e-08	2.5738e-07	1.9604e-07	4.5467e-08	2.415e-07	1.562e-07	4.3282e-08	1.9949e-07	4.0323e-07	7.5037e-08	4.7827e-07	3.0397e-08	-1.1876e-08	1.852e-08	2.8834e-07	5.7728e-08	3.4606e-07	1.0099e-07	8.6696e-08	1.8769e-07	1.6339e-07	1.6059e-07	3.2398e-07	1.0186e-07	9.9246e-08	2.011e-07	7.6445e-08	5.7768e-08	1.3421e-07
3.6393e-07	2.1685e-07	5.8078e-07	2.57e-07	-9.7486e-09	2.4725e-07	5.0682e-07	1.5687e-07	6.637e-07	3.9092e-07	1.8712e-07	5.7804e-07	-1.9729e-08	-5.2546e-08	-7.2275e-08	-3.6205e-08	6.1368e-08	2.5164e-08	1.0593e-07	1.2339e-07	2.2932e-07	-2.0859e-07	-7.1855e-08	-2.8045e-07	5.3392e-07	1.457e-07	6.7962e-07	2.2955e-07	5.1318e-08	2.8086e-07	2.0536e-07	4.0108e-08	2.4547e-07	1.8626e-07	4.3594e-08	2.2985e-07	1.4818e-07	4.178e-08	1.8996e-07	3.8377e-07	7.1545e-08	4.5532e-07	2.8772e-08	-1.1376e-08	1.7397e-08	2.7403e-07	5.516e-08	3.2919e-07	9.5362e-08	8.281e-08	1.7817e-07	1.5449e-07	1.5332e-07	3.0781e-07	9.5999e-08	9.4828e-08	1.9083e-07	7.2195e-08	5.5275e-08	1.2747e-07
3.4606e-07	2.0661e-07	5.5267e-07	2.4362e-07	-8.8507e-09	2.3477e-07	4.8112e-07	1.4969e-07	6.3081e-07	3.7063e-07	1.7759e-07	5.4821e-07	-1.8466e-08	-4.9914e-08	-6.838e-08	-3.4372e-08	5.8556e-08	2.4184e-08	1.0025e-07	1.1707e-07	2.1732e-07	-1.9873e-07	-6.8077e-08	-2.6681e-07	5.0649e-07	1.3844e-07	6.4493e-07	2.1783e-07	4.88e-08	2.6663e-07	1.9496e-07	3.856e-08	2.3352e-07	1.7647e-07	4.1707e-08	2.1818e-07	1.4016e-07	4.0255e-08	1.8042e-07	3.6428e-07	6.8043e-08	4.3232e-07	2.7151e-08	-1.0873e-08	1.6278e-08	2.5972e-07	5.258e-08	3.123e-07	8.9747e-08	7.8908e-08	1.6866e-07	1.4561e-07	1.4602e-07	2.9163e-07	9.0162e-08	9.0392e-08	1.8055e-07	6.7959e-08	5.2767e-08	1.2073e-07
3.2815e-07	1.9633e-07	5.2448e-07	2.3023e-07	-7.9635e-09	2.2227e-07	4.5538e-07	1.4247e-07	5.9785e-07	3.5032e-07	1.6804e-07	5.1836e-07	-1.7209e-08	-4.7277e-08	-6.4486e-08	-3.2534e-08	5.5728e-08	2.3194e-08	9.4568e-08	1.1074e-07	2.0531e-07	-1.8883e-07	-6.4298e-08	-2.5312e-07	4.7903e-07	1.3116e-07	6.102e-07	2.0611e-07	4.6277e-08	2.5239e-07	1.8454e-07	3.6993e-08	2.2153e-07	1.6668e-07	3.9807e-08	2.0649e-07	1.3214e-07	3.8709e-08	1.7085e-07	3.4475e-07	6.4531e-08	4.0928e-07	2.5531e-08	-1.0367e-08	1.5164e-08	2.454e-07	4.9988e-08	2.9539e-07	8.415e-08	7.4991e-08	1.5914e-07	1.3675e-07	1.3869e-07	2.7543e-07	8.4346e-08	8.5936e-08	1.7028e-07	6.3736e-08	5.0244e-08	1.1398e-07
3.1019e-07	1.8602e-07	4.9621e-07	2.1684e-07	-7.0871e-09	2.0975e-07	4.296e-07	1.3522e-07	5.6482e-07	3.3e-07	1.5848e-07	4.8848e-07	-1.5959e-08	-4.4634e-08	-6.0593e-08	-3.0691e-08	5.2886e-08	2.2195e-08	8.8887e-08	1.0441e-07	1.9329e-07	-1.7889e-07	-6.0517e-08	-2.3941e-07	4.5155e-07	1.2387e-07	5.7542e-07	1.9438e-07	4.3748e-08	2.3813e-07	1.741e-07	3.5407e-08	2.095e-07	1.5689e-07	3.7892e-08	1.9478e-07	1.2413e-07	3.7141e-08	1.6127e-07	3.2519e-07	6.101e-08	3.862e-07	2.3915e-08	-9.8583e-09	1.4056e-08	2.3107e-07	4.7385e-08	2.7846e-07	7.8571e-08	7.1057e-08	1.4963e-07	1.279e-07	1.3133e-07	2.5923e-07	7.8554e-08	8.1462e-08	1.6002e-07	5.9528e-08	4.7707e-08	1.0723e-07
2.9219e-07	1.7566e-07	4.6785e-07	2.0344e-07	-6.2216e-09	1.9722e-07	4.0378e-07	1.2793e-07	5.3172e-07	3.0966e-07	1.4892e-07	4.5858e-07	-1.4715e-08	-4.1987e-08	-5.6702e-08	-2.8843e-08	5.0029e-08	2.1186e-08	8.3208e-08	9.8062e-08	1.8127e-07	-1.6892e-07	-5.6735e-08	-2.2565e-07	4.2404e-07	1.1657e-07	5.4061e-07	1.8264e-07	4.1214e-08	2.2385e-07	1.6365e-07	3.3802e-08	1.9745e-07	1.4709e-07	3.5964e-08	1.8305e-07	1.1612e-07	3.5551e-08	1.5167e-07	3.056e-07	5.748e-08	3.6308e-07	2.2301e-08	-9.3471e-09	1.2954e-08	2.1674e-07	4.4771e-08	2.6151e-07	7.3011e-08	6.7108e-08	1.4012e-07	1.1907e-07	1.2395e-07	2.4302e-07	7.2785e-08	7.6969e-08	1.4975e-07	5.5334e-08	4.5155e-08	1.0049e-07
2.7415e-07	1.6527e-07	4.3942e-07	1.9003e-07	-5.3674e-09	1.8467e-07	3.7793e-07	1.2061e-07	4.9855e-07	2.8931e-07	1.3934e-07	4.2865e-07	-1.3478e-08	-3.9336e-08	-5.2814e-08	-2.699e-08	4.7157e-08	2.0167e-08	7.7531e-08	9.1712e-08	1.6924e-07	-1.5891e-07	-5.2953e-08	-2.1186e-07	3.9651e-07	1.0926e-07	5.0577e-07	1.7089e-07	3.8675e-08	2.0956e-07	1.5318e-07	3.2179e-08	1.8536e-07	1.3729e-07	3.4023e-08	1.7131e-07	1.0811e-07	3.394e-08	1.4205e-07	2.8599e-07	5.3941e-08	3.3993e-07	2.069e-08	-8.8331e-09	1.1857e-08	2.0241e-07	4.2145e-08	2.4455e-07	6.747e-08	6.3145e-08	1.3061e-07	1.1026e-07	1.1655e-07	2.2681e-07	6.704e-08	7.2459e-08	1.395e-07	5.1155e-08	4.259e-08	9.3745e-08
2.5607e-07	1.5485e-07	4.1092e-07	1.7662e-07	-4.5245e-09	1.721e-07	3.5205e-07	1.1326e-07	4.6531e-07	2.6896e-07	1.2975e-07	3.9871e-07	-1.2247e-08	-3.668e-08	-4.8928e-08	-2.5133e-08	4.4272e-08	1.9138e-08	7.1857e-08	8.5355e-08	1.5721e-07	-1.4887e-07	-4.9171e-08	-1.9804e-07	3.6895e-07	1.0194e-07	4.7089e-07	1.5913e-07	3.6131e-08	1.9526e-07	1.427e-07	3.0538e-08	1.7323e-07	1.2749e-07	3.2068e-08	1.5956e-07	1.0011e-07	3.2306e-08	1.3241e-07	2.6635e-07	5.0393e-08	3.1674e-07	1.9083e-08	-8.3164e-09	1.0767e-08	1.8807e-07	3.9509e-08	2.2758e-07	6.1949e-08	5.9166e-08	1.2111e-07	1.0148e-07	1.0912e-07	2.1059e-07	6.132e-08	6.7931e-08	1.2925e-07	4.6991e-08	4.0011e-08	8.7002e-08
2.3795e-07	1.4438e-07	3.8234e-07	1.6321e-07	-3.6931e-09	1.5951e-07	3.2614e-07	1.0588e-07	4.3201e-07	2.4859e-07	1.2015e-07	3.6874e-07	-1.1024e-08	-3.4021e-08	-4.5044e-08	-2.3273e-08	4.1372e-08	1.8099e-08	6.6186e-08	7.8992e-08	1.4518e-07	-1.388e-07	-4.5388e-08	-1.8419e-07	3.4138e-07	9.4602e-08	4.3598e-07	1.4737e-07	3.3583e-08	1.8095e-07	1.322e-07	2.8878e-08	1.6108e-07	1.1768e-07	3.01e-08	1.4778e-07	9.2109e-08	3.0651e-08	1.2276e-07	2.4669e-07	4.6837e-08	2.9352e-07	1.7479e-08	-7.797e-09	9.6822e-09	1.7373e-07	3.6862e-08	2.106e-07	5.6447e-08	5.5173e-08	1.1162e-07	9.2711e-08	1.0166e-07	1.9437e-07	5.5626e-08	6.3386e-08	1.1901e-07	4.2843e-08	3.7418e-08	8.0261e-08
2.198e-07	1.3389e-07	3.5368e-07	1.4979e-07	-2.8734e-09	1.4692e-07	3.002e-07	9.8458e-08	3.9866e-07	2.2822e-07	1.1054e-07	3.3877e-07	-9.807e-09	-3.1357e-08	-4.1164e-08	-2.1409e-08	3.8459e-08	1.705e-08	6.052e-08	7.2625e-08	1.3314e-07	-1.2869e-07	-4.1606e-08	-1.703e-07	3.1378e-07	8.7256e-08	4.0104e-07	1.3559e-07	3.103e-08	1.6662e-07	1.217e-07	2.7201e-08	1.489e-07	1.0788e-07	2.8119e-08	1.36e-07	8.412e-08	2.8975e-08	1.1309e-07	2.27e-07	4.3273e-08	2.7027e-07	1.5879e-08	-7.2749e-09	8.6041e-09	1.594e-07	3.4205e-08	1.936e-07	5.0966e-08	5.1166e-08	1.0213e-07	8.3971e-08	9.4183e-08	1.7815e-07	4.9957e-08	5.8823e-08	1.0878e-07	3.871e-08	3.4812e-08	7.3523e-08
2.016e-07	1.2336e-07	3.2496e-07	1.3637e-07	-2.0656e-09	1.3431e-07	2.7423e-07	9.1008e-08	3.6524e-07	2.0785e-07	1.0093e-07	3.0878e-07	-8.5977e-09	-2.869e-08	-3.7287e-08	-1.9542e-08	3.5533e-08	1.5991e-08	5.4857e-08	6.6252e-08	1.2111e-07	-1.1856e-07	-3.7825e-08	-1.5638e-07	2.8618e-07	7.99e-08	3.6608e-07	1.2382e-07	2.8472e-08	1.5229e-07	1.1118e-07	2.5505e-08	1.3669e-07	9.808e-08	2.6125e-08	1.2421e-07	7.6138e-08	2.7277e-08	1.0342e-07	2.073e-07	3.9701e-08	2.47e-07	1.4283e-08	-6.7501e-09	7.5326e-09	1.4506e-07	3.1538e-08	1.766e-07	4.5506e-08	4.7145e-08	9.2651e-08	7.5255e-08	8.6681e-08	1.6194e-07	4.4314e-08	5.4244e-08	9.8558e-08	3.4593e-08	3.2194e-08	6.6787e-08
1.8338e-07	1.1279e-07	2.9617e-07	1.2295e-07	-1.2699e-09	1.2168e-07	2.4825e-07	8.3527e-08	3.3177e-07	1.8747e-07	9.1311e-08	2.7878e-07	-7.3956e-09	-2.6019e-08	-3.3415e-08	-1.7672e-08	3.2594e-08	1.4922e-08	4.92e-08	5.9876e-08	1.0908e-07	-1.0839e-07	-3.4045e-08	-1.4243e-07	2.5856e-07	7.2534e-08	3.3109e-07	1.1203e-07	2.5909e-08	1.3794e-07	1.0065e-07	2.3792e-08	1.2445e-07	8.8281e-08	2.4119e-08	1.124e-07	6.8165e-08	2.5558e-08	9.3723e-08	1.8758e-07	3.6122e-08	2.237e-07	1.269e-08	-6.2226e-09	6.4678e-09	1.3072e-07	2.8861e-08	1.5958e-07	4.0067e-08	4.3111e-08	8.3178e-08	6.6565e-08	7.9157e-08	1.4572e-07	3.8698e-08	4.9649e-08	8.8347e-08	3.0493e-08	2.9563e-08	6.0055e-08
1.6512e-07	1.0219e-07	2.6731e-07	1.0953e-07	-4.8644e-10	1.0905e-07	2.2224e-07	7.6014e-08	2.9825e-07	1.6709e-07	8.1685e-08	2.4878e-07	-6.201e-09	-2.3345e-08	-2.9546e-08	-1.5799e-08	2.9642e-08	1.3843e-08	4.3549e-08	5.3496e-08	9.7045e-08	-9.8189e-08	-3.0266e-08	-1.2846e-07	2.3093e-07	6.5159e-08	2.9609e-07	1.0024e-07	2.3343e-08	1.2359e-07	9.0119e-08	2.2061e-08	1.1218e-07	7.8484e-08	2.21e-08	1.0058e-07	6.0202e-08	2.3818e-08	8.402e-08	1.6784e-07	3.2536e-08	2.0037e-07	1.1102e-08	-5.6923e-09	5.4099e-09	1.1639e-07	2.6174e-08	1.4256e-07	3.465e-08	3.9063e-08	7.3714e-08	5.7901e-08	7.1612e-08	1.2951e-07	3.311e-08	4.5038e-08	7.8148e-08	2.6409e-08	2.6919e-08	5.3328e-08
1.4683e-07	9.1563e-08	2.3839e-07	9.6116e-08	2.8462e-10	9.6401e-08	1.9621e-07	6.8471e-08	2.6468e-07	1.4671e-07	7.2053e-08	2.1877e-07	-5.014e-09	-2.0668e-08	-2.5682e-08	-1.3925e-08	2.6678e-08	1.2754e-08	3.7903e-08	4.7114e-08	8.5017e-08	-8.796e-08	-2.6489e-08	-1.1445e-07	2.0329e-07	5.7775e-08	2.6107e-07	8.8449e-08	2.0772e-08	1.0922e-07	7.9575e-08	2.0312e-08	9.9887e-08	6.8691e-08	2.0069e-08	8.876e-08	5.2249e-08	2.2056e-08	7.4305e-08	1.4809e-07	2.8943e-08	1.7703e-07	9.5185e-09	-5.1594e-09	4.3591e-09	1.0206e-07	2.3478e-08	1.2554e-07	2.9256e-08	3.5003e-08	6.4259e-08	4.9264e-08	6.4045e-08	1.1331e-07	2.7549e-08	4.0411e-08	6.7961e-08	2.2341e-08	2.4263e-08	4.6605e-08
1.285e-07	8.0901e-08	2.094e-07	8.2702e-08	1.0431e-09	8.3745e-08	1.7017e-07	6.0898e-08	2.3106e-07	1.2634e-07	6.2417e-08	1.8875e-07	-3.8347e-09	-1.7988e-08	-2.1823e-08	-1.2048e-08	2.3702e-08	1.1654e-08	3.2264e-08	4.0729e-08	7.2993e-08	-7.7701e-08	-2.2714e-08	-1.0042e-07	1.7565e-07	5.0383e-08	2.2603e-07	7.6653e-08	1.8197e-08	9.4849e-08	6.9023e-08	1.8546e-08	8.7569e-08	5.8902e-08	1.8025e-08	7.6928e-08	4.4307e-08	2.0274e-08	6.4581e-08	1.2832e-07	2.5343e-08	1.5367e-07	7.9392e-09	-4.6237e-09	3.3155e-09	8.7736e-08	2.0774e-08	1.0851e-07	2.3884e-08	3.093e-08	5.4814e-08	4.0656e-08	5.6457e-08	9.7113e-08	2.2018e-08	3.5769e-08	5.7787e-08	1.8291e-08	2.1596e-08	3.9887e-08
1.1015e-07	7.0208e-08	1.8036e-07	6.9292e-08	1.7888e-09	7.1081e-08	1.4411e-07	5.3295e-08	1.974e-07	1.0597e-07	5.2777e-08	1.5874e-07	-2.6633e-09	-1.5306e-08	-1.7969e-08	-1.017e-08	2.0714e-08	1.0544e-08	2.6632e-08	3.4343e-08	6.0975e-08	-6.7414e-08	-1.8941e-08	-8.6355e-08	1.48e-07	4.2983e-08	1.9099e-07	6.4852e-08	1.5617e-08	8.047e-08	5.8465e-08	1.6763e-08	7.5228e-08	4.9119e-08	1.597e-08	6.5089e-08	3.6377e-08	1.8471e-08	5.4848e-08	1.0855e-07	2.1737e-08	1.3029e-07	6.3647e-09	-4.0854e-09	2.2793e-09	7.3418e-08	1.806e-08	9.1478e-08	1.8535e-08	2.6845e-08	4.538e-08	3.2078e-08	4.8849e-08	8.0927e-08	1.6515e-08	3.1113e-08	4.7628e-08	1.4258e-08	1.8917e-08	3.3174e-08
9.1768e-08	5.9485e-08	1.5125e-07	5.5887e-08	2.5216e-09	5.8409e-08	1.1803e-07	4.5663e-08	1.637e-07	8.5599e-08	4.3134e-08	1.2873e-07	-1.4998e-09	-1.2621e-08	-1.4121e-08	-8.2913e-09	1.7715e-08	9.4233e-09	2.1008e-08	2.7955e-08	4.8964e-08	-5.7098e-08	-1.5171e-08	-7.2268e-08	1.2036e-07	3.5575e-08	1.5593e-07	5.305e-08	1.3034e-08	6.6084e-08	4.7902e-08	1.4962e-08	6.2864e-08	3.9343e-08	1.3903e-08	5.3246e-08	2.846e-08	1.6647e-08	4.5107e-08	8.8766e-08	1.8125e-08	1.0689e-07	4.795e-09	-3.5443e-09	1.2506e-09	5.9107e-08	1.5338e-08	7.4444e-08	1.3209e-08	2.2748e-08	3.5958e-08	2.353e-08	4.1222e-08	6.4752e-08	1.1042e-08	2.6441e-08	3.7483e-08	1.0242e-08	1.6227e-08	2.6468e-08
7.336e-08	4.8732e-08	1.2209e-07	4.2488e-08	3.2413e-09	4.573e-08	9.1953e-08	3.8002e-08	1.2995e-07	6.524e-08	3.3489e-08	9.8729e-08	-3.4452e-10	-9.9343e-09	-1.0279e-08	-6.4115e-09	1.4704e-08	8.2925e-09	1.5393e-08	2.1567e-08	3.696e-08	-4.6754e-08	-1.1404e-08	-5.8157e-08	9.2709e-08	2.816e-08	1.2087e-07	4.1245e-08	1.0447e-08	5.1692e-08	3.7334e-08	1.3145e-08	5.0479e-08	2.9573e-08	1.1824e-08	4.1397e-08	2.0556e-08	1.4803e-08	3.5359e-08	6.8977e-08	1.4508e-08	8.3485e-08	3.2303e-09	-3.0006e-09	2.2968e-10	4.4804e-08	1.2607e-08	5.7411e-08	7.9078e-09	1.864e-08	2.6548e-08	1.5013e-08	3.3576e-08	4.859e-08	5.5989e-09	2.1755e-08	2.7354e-08	6.2438e-09	1.3525e-08	1.9769e-08
