HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
-2.282e-07	-2.8746e-07	-5.1566e-07	-4.2839e-07	-4.0785e-07	-8.3624e-07	4.4173e-07	-1.3563e-07	3.0611e-07	-8.989e-07	-5.123e-07	-1.4112e-06	-1.8599e-07	1.0147e-07	-8.4516e-08	-3.8377e-07	-2.7251e-07	-6.5628e-07	1.791e-07	1.1471e-07	2.9381e-07	1.1998e-07	-2.1237e-07	-9.2391e-08	7.8277e-07	-1.8289e-07	5.9988e-07	1.8346e-07	1.1634e-07	2.998e-07	8.7575e-08	4.7874e-07	5.6632e-07	3.005e-10	2.2402e-07	2.2432e-07	-1.1266e-07	2.8556e-07	1.7291e-07	4.0042e-08	1.4818e-07	1.8822e-07	-3.3636e-07	1.8331e-07	-1.5305e-07	1.9563e-06	-3.0409e-07	1.6522e-06	1.7092e-06	-3.0465e-07	1.4045e-06	3.8779e-07	-1.5556e-07	2.3222e-07	3.1227e-07	-8.1136e-08	2.3113e-07	-3.1349e-07	1.3295e-07	-1.8054e-07
-2.3013e-07	-2.8849e-07	-5.1862e-07	-4.3114e-07	-4.0783e-07	-8.3898e-07	4.4021e-07	-1.3544e-07	3.0477e-07	-8.9402e-07	-5.0982e-07	-1.4038e-06	-1.8486e-07	1.0213e-07	-8.2728e-08	-3.8529e-07	-2.7216e-07	-6.5745e-07	1.7702e-07	1.1464e-07	2.9166e-07	1.1927e-07	-2.1168e-07	-9.2404e-08	7.8151e-07	-1.8242e-07	5.9909e-07	1.8198e-07	1.1675e-07	2.9873e-07	8.4721e-08	4.7846e-07	5.6318e-07	-9.6657e-10	2.2466e-07	2.237e-07	-1.1278e-07	2.8762e-07	1.7484e-07	3.6901e-08	1.4779e-07	1.8469e-07	-3.3587e-07	1.8371e-07	-1.5216e-07	1.9569e-06	-3.0413e-07	1.6528e-06	1.7103e-06	-3.0443e-07	1.4059e-06	3.8632e-07	-1.5515e-07	2.3116e-07	3.1142e-07	-8.012e-08	2.313e-07	-3.128e-07	1.3224e-07	-1.8056e-07
-2.3207e-07	-2.8952e-07	-5.2159e-07	-4.3391e-07	-4.0783e-07	-8.4175e-07	4.3869e-07	-1.3525e-07	3.0344e-07	-8.8912e-07	-5.0735e-07	-1.3965e-06	-1.8371e-07	1.0279e-07	-8.092e-08	-3.8683e-07	-2.718e-07	-6.5863e-07	1.7494e-07	1.1458e-07	2.8952e-07	1.1859e-07	-2.1099e-07	-9.2404e-08	7.8027e-07	-1.8196e-07	5.9831e-07	1.8054e-07	1.1714e-07	2.9768e-07	8.1861e-08	4.7818e-07	5.6004e-07	-2.2162e-09	2.2529e-07	2.2308e-07	-1.1289e-07	2.8969e-07	1.768e-07	3.3777e-08	1.474e-07	1.8117e-07	-3.3535e-07	1.8411e-07	-1.5124e-07	1.9575e-06	-3.0418e-07	1.6534e-06	1.7115e-06	-3.0421e-07	1.4073e-06	3.8488e-07	-1.5476e-07	2.3012e-07	3.1059e-07	-7.9118e-08	2.3147e-07	-3.1207e-07	1.3151e-07	-1.8056e-07
-2.3402e-07	-2.9057e-07	-5.2458e-07	-4.367e-07	-4.0784e-07	-8.4454e-07	4.3717e-07	-1.3506e-07	3.0211e-07	-8.8418e-07	-5.0488e-07	-1.3891e-06	-1.8253e-07	1.0344e-07	-7.9092e-08	-3.8837e-07	-2.7144e-07	-6.5982e-07	1.7286e-07	1.1451e-07	2.8737e-07	1.1793e-07	-2.1031e-07	-9.2389e-08	7.7904e-07	-1.815e-07	5.9754e-07	1.7912e-07	1.1752e-07	2.9664e-07	7.8994e-08	4.7788e-07	5.5687e-07	-3.4485e-09	2.259e-07	2.2245e-07	-1.1296e-07	2.9175e-07	1.7879e-07	3.0668e-08	1.47e-07	1.7767e-07	-3.3478e-07	1.845e-07	-1.5029e-07	1.9582e-06	-3.0423e-07	1.6539e-06	1.7127e-06	-3.0399e-07	1.4087e-06	3.8346e-07	-1.5437e-07	2.2909e-07	3.0979e-07	-7.8128e-08	2.3166e-07	-3.1132e-07	1.3078e-07	-1.8054e-07
-2.3598e-07	-2.9161e-07	-5.2759e-07	-4.395e-07	-4.0787e-07	-8.4737e-07	4.3566e-07	-1.3488e-07	3.0078e-07	-8.7921e-07	-5.0243e-07	-1.3816e-06	-1.8132e-07	1.0408e-07	-7.7244e-08	-3.8993e-07	-2.7109e-07	-6.6102e-07	1.7078e-07	1.1444e-07	2.8522e-07	1.1728e-07	-2.0964e-07	-9.236e-08	7.7784e-07	-1.8106e-07	5.9678e-07	1.7773e-07	1.1788e-07	2.9562e-07	7.6122e-08	4.7757e-07	5.537e-07	-4.6633e-09	2.2649e-07	2.2183e-07	-1.1301e-07	2.9382e-07	1.8081e-07	2.7576e-08	1.4661e-07	1.7419e-07	-3.3419e-07	1.8489e-07	-1.493e-07	1.9588e-06	-3.0429e-07	1.6545e-06	1.7139e-06	-3.0379e-07	1.4101e-06	3.8207e-07	-1.5399e-07	2.2808e-07	3.0901e-07	-7.715e-08	2.3186e-07	-3.1054e-07	1.3003e-07	-1.8051e-07
-2.3795e-07	-2.9267e-07	-5.3062e-07	-4.4232e-07	-4.079e-07	-8.5021e-07	4.3415e-07	-1.347e-07	2.9945e-07	-8.7422e-07	-4.9998e-07	-1.3742e-06	-1.8009e-07	1.0471e-07	-7.5377e-08	-3.9149e-07	-2.7073e-07	-6.6222e-07	1.687e-07	1.1436e-07	2.8306e-07	1.1666e-07	-2.0898e-07	-9.2318e-08	7.7665e-07	-1.8062e-07	5.9603e-07	1.7637e-07	1.1823e-07	2.946e-07	7.3243e-08	4.7726e-07	5.505e-07	-5.8606e-09	2.2707e-07	2.2121e-07	-1.1304e-07	2.959e-07	1.8286e-07	2.4501e-08	1.4621e-07	1.7072e-07	-3.3356e-07	1.8528e-07	-1.4828e-07	1.9594e-06	-3.0435e-07	1.6551e-06	1.7151e-06	-3.0358e-07	1.4115e-06	3.807e-07	-1.5362e-07	2.2708e-07	3.0826e-07	-7.6185e-08	2.3208e-07	-3.0974e-07	1.2927e-07	-1.8047e-07
-2.3993e-07	-2.9372e-07	-5.3366e-07	-4.4515e-07	-4.0794e-07	-8.5309e-07	4.3265e-07	-1.3452e-07	2.9812e-07	-8.6919e-07	-4.9754e-07	-1.3667e-06	-1.7883e-07	1.0534e-07	-7.349e-08	-3.9306e-07	-2.7038e-07	-6.6344e-07	1.6662e-07	1.1429e-07	2.809e-07	1.1606e-07	-2.0832e-07	-9.2262e-08	7.7548e-07	-1.8019e-07	5.9529e-07	1.7504e-07	1.1856e-07	2.936e-07	7.0358e-08	4.7694e-07	5.473e-07	-7.0406e-09	2.2762e-07	2.2058e-07	-1.1304e-07	2.9798e-07	1.8494e-07	2.1442e-08	1.4582e-07	1.6726e-07	-3.3289e-07	1.8566e-07	-1.4723e-07	1.96e-06	-3.0441e-07	1.6556e-06	1.7163e-06	-3.0338e-07	1.4129e-06	3.7936e-07	-1.5327e-07	2.2609e-07	3.0754e-07	-7.5233e-08	2.3231e-07	-3.0891e-07	1.285e-07	-1.8041e-07
-2.4193e-07	-2.9479e-07	-5.3671e-07	-4.4799e-07	-4.08e-07	-8.5599e-07	4.3114e-07	-1.3435e-07	2.968e-07	-8.6414e-07	-4.9511e-07	-1.3593e-06	-1.7755e-07	1.0597e-07	-7.1584e-08	-3.9465e-07	-2.7003e-07	-6.6467e-07	1.6454e-07	1.1421e-07	2.7874e-07	1.1548e-07	-2.0767e-07	-9.2192e-08	7.7434e-07	-1.7978e-07	5.9456e-07	1.7374e-07	1.1888e-07	2.9262e-07	6.7466e-08	4.7661e-07	5.4407e-07	-8.2031e-09	2.2816e-07	2.1996e-07	-1.1301e-07	3.0006e-07	1.8705e-07	1.8401e-08	1.4542e-07	1.6382e-07	-3.3218e-07	1.8604e-07	-1.4614e-07	1.9607e-06	-3.0448e-07	1.6562e-06	1.7175e-06	-3.0319e-07	1.4143e-06	3.7805e-07	-1.5292e-07	2.2512e-07	3.0684e-07	-7.4293e-08	2.3255e-07	-3.0806e-07	1.2772e-07	-1.8034e-07
-2.4393e-07	-2.9586e-07	-5.3979e-07	-4.5085e-07	-4.0807e-07	-8.5892e-07	4.2964e-07	-1.3417e-07	2.9547e-07	-8.5906e-07	-4.9269e-07	-1.3518e-06	-1.7624e-07	1.0658e-07	-6.9658e-08	-3.9624e-07	-2.6967e-07	-6.6591e-07	1.6245e-07	1.1413e-07	2.7658e-07	1.1492e-07	-2.0703e-07	-9.2108e-08	7.7321e-07	-1.7936e-07	5.9384e-07	1.7247e-07	1.1917e-07	2.9164e-07	6.4568e-08	4.7627e-07	5.4084e-07	-9.3481e-09	2.2868e-07	2.1933e-07	-1.1296e-07	3.0214e-07	1.8918e-07	1.5377e-08	1.4503e-07	1.604e-07	-3.3145e-07	1.8642e-07	-1.4502e-07	1.9613e-06	-3.0456e-07	1.6568e-06	1.7188e-06	-3.03e-07	1.4158e-06	3.7676e-07	-1.5259e-07	2.2417e-07	3.0616e-07	-7.3366e-08	2.328e-07	-3.0718e-07	1.2693e-07	-1.8025e-07
-2.4594e-07	-2.9693e-07	-5.4287e-07	-4.5372e-07	-4.0815e-07	-8.6187e-07	4.2815e-07	-1.3401e-07	2.9414e-07	-8.5395e-07	-4.9028e-07	-1.3442e-06	-1.7491e-07	1.0719e-07	-6.7712e-08	-3.9784e-07	-2.6932e-07	-6.6716e-07	1.6037e-07	1.1404e-07	2.7441e-07	1.1438e-07	-2.0639e-07	-9.201e-08	7.7209e-07	-1.7896e-07	5.9313e-07	1.7123e-07	1.1946e-07	2.9068e-07	6.1664e-08	4.7592e-07	5.3758e-07	-1.0476e-08	2.2918e-07	2.187e-07	-1.1288e-07	3.0423e-07	1.9135e-07	1.2371e-08	1.4463e-07	1.57e-07	-3.3067e-07	1.868e-07	-1.4387e-07	1.962e-06	-3.0463e-07	1.6573e-06	1.7201e-06	-3.0281e-07	1.4172e-06	3.7549e-07	-1.5226e-07	2.2323e-07	3.0552e-07	-7.2452e-08	2.3306e-07	-3.0628e-07	1.2613e-07	-1.8015e-07
-2.4797e-07	-2.9801e-07	-5.4598e-07	-4.5661e-07	-4.0824e-07	-8.6485e-07	4.2666e-07	-1.3384e-07	2.9282e-07	-8.4882e-07	-4.8788e-07	-1.3367e-06	-1.7355e-07	1.078e-07	-6.5748e-08	-3.9945e-07	-2.6897e-07	-6.6842e-07	1.5829e-07	1.1395e-07	2.7224e-07	1.1386e-07	-2.0576e-07	-9.1899e-08	7.71e-07	-1.7857e-07	5.9243e-07	1.7002e-07	1.1972e-07	2.8973e-07	5.8754e-08	4.7556e-07	5.3431e-07	-1.1586e-08	2.2966e-07	2.1808e-07	-1.1278e-07	3.0632e-07	1.9355e-07	9.3822e-09	1.4423e-07	1.5361e-07	-3.2986e-07	1.8717e-07	-1.4269e-07	1.9626e-06	-3.0472e-07	1.6579e-06	1.7213e-06	-3.0264e-07	1.4187e-06	3.7425e-07	-1.5195e-07	2.223e-07	3.0489e-07	-7.155e-08	2.3334e-07	-3.0535e-07	1.2532e-07	-1.8003e-07
-2.5e-07	-2.9909e-07	-5.4909e-07	-4.5951e-07	-4.0834e-07	-8.6786e-07	4.2517e-07	-1.3367e-07	2.915e-07	-8.4366e-07	-4.8549e-07	-1.3291e-06	-1.7216e-07	1.084e-07	-6.3764e-08	-4.0107e-07	-2.6862e-07	-6.6969e-07	1.5621e-07	1.1386e-07	2.7007e-07	1.1336e-07	-2.0513e-07	-9.1774e-08	7.6993e-07	-1.7819e-07	5.9174e-07	1.6883e-07	1.1997e-07	2.888e-07	5.5837e-08	4.7519e-07	5.3103e-07	-1.2679e-08	2.3013e-07	2.1745e-07	-1.1265e-07	3.0842e-07	1.9577e-07	6.4116e-09	1.4383e-07	1.5024e-07	-3.2901e-07	1.8754e-07	-1.4147e-07	1.9633e-06	-3.0481e-07	1.6585e-06	1.7226e-06	-3.0246e-07	1.4202e-06	3.7304e-07	-1.5164e-07	2.2139e-07	3.0429e-07	-7.0661e-08	2.3363e-07	-3.0439e-07	1.2449e-07	-1.799e-07
-2.5204e-07	-3.0018e-07	-5.5223e-07	-4.6243e-07	-4.0846e-07	-8.7089e-07	4.2369e-07	-1.3351e-07	2.9017e-07	-8.3847e-07	-4.831e-07	-1.3216e-06	-1.7075e-07	1.0899e-07	-6.1762e-08	-4.027e-07	-2.6827e-07	-6.7097e-07	1.5413e-07	1.1377e-07	2.679e-07	1.1288e-07	-2.0451e-07	-9.1635e-08	7.6887e-07	-1.7781e-07	5.9106e-07	1.6768e-07	1.202e-07	2.8788e-07	5.2913e-08	4.7481e-07	5.2773e-07	-1.3754e-08	2.3058e-07	2.1682e-07	-1.1249e-07	3.1052e-07	1.9802e-07	3.4593e-09	1.4343e-07	1.4689e-07	-3.2813e-07	1.8791e-07	-1.4022e-07	1.9639e-06	-3.049e-07	1.659e-06	1.724e-06	-3.0229e-07	1.4217e-06	3.7185e-07	-1.5135e-07	2.205e-07	3.0372e-07	-6.9785e-08	2.3394e-07	-3.0341e-07	1.2366e-07	-1.7975e-07
-2.541e-07	-3.0128e-07	-5.5537e-07	-4.6536e-07	-4.0859e-07	-8.7395e-07	4.2221e-07	-1.3335e-07	2.8885e-07	-8.3326e-07	-4.8073e-07	-1.314e-06	-1.6931e-07	1.0957e-07	-5.974e-08	-4.0434e-07	-2.6792e-07	-6.7226e-07	1.5205e-07	1.1368e-07	2.6572e-07	1.1242e-07	-2.039e-07	-9.1482e-08	7.6784e-07	-1.7744e-07	5.9039e-07	1.6655e-07	1.2041e-07	2.8697e-07	4.9983e-08	4.7443e-07	5.2441e-07	-1.4812e-08	2.3101e-07	2.1619e-07	-1.1231e-07	3.1262e-07	2.0031e-07	5.2538e-10	1.4303e-07	1.4356e-07	-3.2721e-07	1.8828e-07	-1.3894e-07	1.9646e-06	-3.05e-07	1.6596e-06	1.7253e-06	-3.0213e-07	1.4232e-06	3.7069e-07	-1.5107e-07	2.1962e-07	3.0317e-07	-6.8921e-08	2.3425e-07	-3.024e-07	1.2282e-07	-1.7959e-07
-2.5616e-07	-3.0238e-07	-5.5853e-07	-4.6831e-07	-4.0872e-07	-8.7703e-07	4.2073e-07	-1.332e-07	2.8753e-07	-8.2802e-07	-4.7837e-07	-1.3064e-06	-1.6785e-07	1.1015e-07	-5.7699e-08	-4.0599e-07	-2.6757e-07	-6.7356e-07	1.4997e-07	1.1358e-07	2.6355e-07	1.1198e-07	-2.033e-07	-9.1316e-08	7.6682e-07	-1.7708e-07	5.8974e-07	1.6545e-07	1.2061e-07	2.8607e-07	4.7046e-08	4.7403e-07	5.2108e-07	-1.5853e-08	2.3142e-07	2.1557e-07	-1.121e-07	3.1472e-07	2.0262e-07	-2.3898e-09	1.4263e-07	1.4024e-07	-3.2626e-07	1.8864e-07	-1.3762e-07	1.9653e-06	-3.051e-07	1.6602e-06	1.7266e-06	-3.0197e-07	1.4247e-06	3.6955e-07	-1.508e-07	2.1876e-07	3.0265e-07	-6.807e-08	2.3458e-07	-3.0137e-07	1.2196e-07	-1.7941e-07
-2.5823e-07	-3.0348e-07	-5.6171e-07	-4.7126e-07	-4.0887e-07	-8.8014e-07	4.1926e-07	-1.3304e-07	2.8622e-07	-8.2276e-07	-4.7602e-07	-1.2988e-06	-1.6637e-07	1.1073e-07	-5.564e-08	-4.0764e-07	-2.6723e-07	-6.7487e-07	1.4789e-07	1.1348e-07	2.6137e-07	1.1156e-07	-2.027e-07	-9.1137e-08	7.6582e-07	-1.7673e-07	5.8909e-07	1.6439e-07	1.2079e-07	2.8518e-07	4.4103e-08	4.7363e-07	5.1773e-07	-1.6876e-08	2.3181e-07	2.1494e-07	-1.1187e-07	3.1683e-07	2.0495e-07	-5.2861e-09	1.4223e-07	1.3695e-07	-3.2527e-07	1.89e-07	-1.3627e-07	1.966e-06	-3.0521e-07	1.6607e-06	1.728e-06	-3.0182e-07	1.4262e-06	3.6844e-07	-1.5053e-07	2.1791e-07	3.0215e-07	-6.7232e-08	2.3492e-07	-3.0031e-07	1.2109e-07	-1.7922e-07
-2.6031e-07	-3.0459e-07	-5.649e-07	-4.7424e-07	-4.0904e-07	-8.8327e-07	4.1779e-07	-1.3289e-07	2.849e-07	-8.1747e-07	-4.7367e-07	-1.2911e-06	-1.6486e-07	1.1129e-07	-5.3563e-08	-4.0931e-07	-2.6688e-07	-6.7619e-07	1.4581e-07	1.1337e-07	2.5918e-07	1.1116e-07	-2.021e-07	-9.0943e-08	7.6484e-07	-1.7639e-07	5.8845e-07	1.6335e-07	1.2096e-07	2.8431e-07	4.1153e-08	4.7321e-07	5.1437e-07	-1.7882e-08	2.3219e-07	2.1431e-07	-1.1162e-07	3.1893e-07	2.0732e-07	-8.1634e-09	1.4183e-07	1.3367e-07	-3.2424e-07	1.8935e-07	-1.3489e-07	1.9666e-06	-3.0533e-07	1.6613e-06	1.7294e-06	-3.0167e-07	1.4277e-06	3.6736e-07	-1.5028e-07	2.1708e-07	3.0168e-07	-6.6407e-08	2.3527e-07	-2.9923e-07	1.2022e-07	-1.7901e-07
-2.624e-07	-3.057e-07	-5.681e-07	-4.7722e-07	-4.0921e-07	-8.8643e-07	4.1633e-07	-1.3274e-07	2.8359e-07	-8.1216e-07	-4.7134e-07	-1.2835e-06	-1.6332e-07	1.1186e-07	-5.1467e-08	-4.1099e-07	-2.6653e-07	-6.7752e-07	1.4373e-07	1.1327e-07	2.57e-07	1.1078e-07	-2.0152e-07	-9.0737e-08	7.6388e-07	-1.7606e-07	5.8782e-07	1.6234e-07	1.2111e-07	2.8345e-07	3.8197e-08	4.7279e-07	5.1099e-07	-1.8871e-08	2.3255e-07	2.1368e-07	-1.1133e-07	3.2105e-07	2.0971e-07	-1.1021e-08	1.4143e-07	1.3041e-07	-3.2318e-07	1.897e-07	-1.3347e-07	1.9673e-06	-3.0544e-07	1.6619e-06	1.7308e-06	-3.0153e-07	1.4293e-06	3.663e-07	-1.5004e-07	2.1626e-07	3.0123e-07	-6.5594e-08	2.3564e-07	-2.9812e-07	1.1933e-07	-1.7879e-07
-2.6449e-07	-3.0682e-07	-5.7131e-07	-4.8022e-07	-4.0939e-07	-8.8961e-07	4.1487e-07	-1.326e-07	2.8228e-07	-8.0683e-07	-4.6902e-07	-1.2759e-06	-1.6176e-07	1.1241e-07	-4.9352e-08	-4.1267e-07	-2.6619e-07	-6.7886e-07	1.4165e-07	1.1316e-07	2.5482e-07	1.1042e-07	-2.0094e-07	-9.0516e-08	7.6294e-07	-1.7574e-07	5.872e-07	1.6136e-07	1.2124e-07	2.826e-07	3.5233e-08	4.7236e-07	5.0759e-07	-1.9842e-08	2.3289e-07	2.1305e-07	-1.1103e-07	3.2316e-07	2.1213e-07	-1.386e-08	1.4103e-07	1.2717e-07	-3.2208e-07	1.9005e-07	-1.3202e-07	1.968e-06	-3.0557e-07	1.6625e-06	1.7322e-06	-3.0139e-07	1.4308e-06	3.6527e-07	-1.4981e-07	2.1546e-07	3.0081e-07	-6.4794e-08	2.3602e-07	-2.9698e-07	1.1843e-07	-1.7855e-07
-2.666e-07	-3.0794e-07	-5.7454e-07	-4.8323e-07	-4.0959e-07	-8.9282e-07	4.1342e-07	-1.3245e-07	2.8097e-07	-8.0147e-07	-4.6671e-07	-1.2682e-06	-1.6018e-07	1.1296e-07	-4.722e-08	-4.1437e-07	-2.6584e-07	-6.8021e-07	1.3958e-07	1.1305e-07	2.5263e-07	1.1008e-07	-2.0036e-07	-9.0283e-08	7.6201e-07	-1.7542e-07	5.8659e-07	1.6041e-07	1.2135e-07	2.8176e-07	3.2263e-08	4.7192e-07	5.0418e-07	-2.0796e-08	2.3322e-07	2.1242e-07	-1.107e-07	3.2528e-07	2.1458e-07	-1.6678e-08	1.4063e-07	1.2395e-07	-3.2094e-07	1.904e-07	-1.3054e-07	1.9688e-06	-3.057e-07	1.6631e-06	1.7336e-06	-3.0126e-07	1.4324e-06	3.6426e-07	-1.4959e-07	2.1467e-07	3.0041e-07	-6.4007e-08	2.3641e-07	-2.9583e-07	1.1752e-07	-1.783e-07
-2.6871e-07	-3.0907e-07	-5.7778e-07	-4.8626e-07	-4.098e-07	-8.9605e-07	4.1197e-07	-1.3231e-07	2.7966e-07	-7.9609e-07	-4.6442e-07	-1.2605e-06	-1.5857e-07	1.135e-07	-4.5069e-08	-4.1607e-07	-2.655e-07	-6.8157e-07	1.375e-07	1.1294e-07	2.5044e-07	1.0976e-07	-1.9979e-07	-9.0035e-08	7.6111e-07	-1.7511e-07	5.86e-07	1.5948e-07	1.2145e-07	2.8093e-07	2.9287e-08	4.7146e-07	5.0075e-07	-2.1733e-08	2.3352e-07	2.1179e-07	-1.1034e-07	3.2739e-07	2.1705e-07	-1.9477e-08	1.4022e-07	1.2075e-07	-3.1977e-07	1.9074e-07	-1.2902e-07	1.9695e-06	-3.0583e-07	1.6636e-06	1.7351e-06	-3.0114e-07	1.4339e-06	3.6328e-07	-1.4938e-07	2.139e-07	3.0004e-07	-6.3232e-08	2.3681e-07	-2.9464e-07	1.166e-07	-1.7804e-07
-2.7083e-07	-3.102e-07	-5.8103e-07	-4.893e-07	-4.1001e-07	-8.9931e-07	4.1053e-07	-1.3217e-07	2.7836e-07	-7.9069e-07	-4.6213e-07	-1.2528e-06	-1.5694e-07	1.1404e-07	-4.2901e-08	-4.1778e-07	-2.6515e-07	-6.8293e-07	1.3543e-07	1.1283e-07	2.4825e-07	1.0946e-07	-1.9923e-07	-8.9775e-08	7.6022e-07	-1.7481e-07	5.8541e-07	1.5859e-07	1.2153e-07	2.8012e-07	2.6303e-08	4.71e-07	4.9731e-07	-2.2653e-08	2.3381e-07	2.1116e-07	-1.0996e-07	3.2951e-07	2.1955e-07	-2.2255e-08	1.3982e-07	1.1756e-07	-3.1856e-07	1.9108e-07	-1.2748e-07	1.9702e-06	-3.0597e-07	1.6642e-06	1.7365e-06	-3.0102e-07	1.4355e-06	3.6233e-07	-1.4918e-07	2.1315e-07	2.997e-07	-6.247e-08	2.3723e-07	-2.9343e-07	1.1567e-07	-1.7776e-07
-2.7296e-07	-3.1133e-07	-5.8429e-07	-4.9235e-07	-4.1025e-07	-9.0259e-07	4.0909e-07	-1.3204e-07	2.7705e-07	-7.8526e-07	-4.5986e-07	-1.2451e-06	-1.5528e-07	1.1456e-07	-4.0714e-08	-4.1951e-07	-2.6481e-07	-6.8431e-07	1.3335e-07	1.1271e-07	2.4606e-07	1.0918e-07	-1.9868e-07	-8.9501e-08	7.5935e-07	-1.7452e-07	5.8483e-07	1.5772e-07	1.2159e-07	2.7932e-07	2.3313e-08	4.7053e-07	4.9385e-07	-2.3555e-08	2.3408e-07	2.1053e-07	-1.0955e-07	3.3164e-07	2.2208e-07	-2.5014e-08	1.3942e-07	1.144e-07	-3.1731e-07	1.9142e-07	-1.2589e-07	1.9709e-06	-3.0611e-07	1.6648e-06	1.738e-06	-3.009e-07	1.4371e-06	3.614e-07	-1.4899e-07	2.1241e-07	2.9937e-07	-6.172e-08	2.3765e-07	-2.922e-07	1.1473e-07	-1.7746e-07
-2.7509e-07	-3.1247e-07	-5.8757e-07	-4.9541e-07	-4.1049e-07	-9.059e-07	4.0765e-07	-1.319e-07	2.7575e-07	-7.7981e-07	-4.5759e-07	-1.2374e-06	-1.536e-07	1.1509e-07	-3.8511e-08	-4.2124e-07	-2.6446e-07	-6.857e-07	1.3128e-07	1.1259e-07	2.4387e-07	1.0892e-07	-1.9813e-07	-8.9214e-08	7.585e-07	-1.7424e-07	5.8426e-07	1.5689e-07	1.2164e-07	2.7853e-07	2.0315e-08	4.7005e-07	4.9037e-07	-2.4441e-08	2.3434e-07	2.099e-07	-1.0912e-07	3.3376e-07	2.2463e-07	-2.7751e-08	1.3901e-07	1.1126e-07	-3.1603e-07	1.9176e-07	-1.2428e-07	1.9716e-06	-3.0626e-07	1.6654e-06	1.7395e-06	-3.0079e-07	1.4387e-06	3.6049e-07	-1.4881e-07	2.1169e-07	2.9908e-07	-6.0984e-08	2.3809e-07	-2.9094e-07	1.1378e-07	-1.7715e-07
-2.7724e-07	-3.1361e-07	-5.9085e-07	-4.9849e-07	-4.1074e-07	-9.0923e-07	4.0622e-07	-1.3177e-07	2.7446e-07	-7.7435e-07	-4.5534e-07	-1.2297e-06	-1.5189e-07	1.156e-07	-3.6289e-08	-4.2298e-07	-2.6412e-07	-6.871e-07	1.2921e-07	1.1247e-07	2.4168e-07	1.0867e-07	-1.9759e-07	-8.8914e-08	7.5767e-07	-1.7397e-07	5.837e-07	1.5608e-07	1.2167e-07	2.7775e-07	1.7311e-08	4.6956e-07	4.8688e-07	-2.5309e-08	2.3458e-07	2.0927e-07	-1.0867e-07	3.3588e-07	2.2721e-07	-3.0468e-08	1.3861e-07	1.0814e-07	-3.1472e-07	1.9209e-07	-1.2263e-07	1.9724e-06	-3.0641e-07	1.666e-06	1.741e-06	-3.0069e-07	1.4403e-06	3.5962e-07	-1.4864e-07	2.1098e-07	2.9881e-07	-6.0259e-08	2.3855e-07	-2.8965e-07	1.1282e-07	-1.7683e-07
-2.7939e-07	-3.1476e-07	-5.9415e-07	-5.0158e-07	-4.11e-07	-9.1258e-07	4.048e-07	-1.3164e-07	2.7316e-07	-7.6886e-07	-4.531e-07	-1.222e-06	-1.5016e-07	1.1611e-07	-3.4051e-08	-4.2473e-07	-2.6378e-07	-6.885e-07	1.2714e-07	1.1235e-07	2.3948e-07	1.0845e-07	-1.9705e-07	-8.86e-08	7.5686e-07	-1.737e-07	5.8316e-07	1.553e-07	1.2169e-07	2.7698e-07	1.43e-08	4.6907e-07	4.8337e-07	-2.616e-08	2.348e-07	2.0864e-07	-1.0819e-07	3.3801e-07	2.2982e-07	-3.3164e-08	1.382e-07	1.0504e-07	-3.1336e-07	1.9242e-07	-1.2095e-07	1.9731e-06	-3.0657e-07	1.6666e-06	1.7426e-06	-3.0059e-07	1.442e-06	3.5876e-07	-1.4848e-07	2.1029e-07	2.9856e-07	-5.9548e-08	2.3901e-07	-2.8835e-07	1.1185e-07	-1.7649e-07
